Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[36]     0.0    0.00    0.00       8         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [36]
-----------------------------------------------
                0.00    0.00       2/8           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int, int> >*) [153]
                0.00    0.00       2/8           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<int, int> >*) [150]
                0.00    0.00       2/8           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_node() [149]
                0.00    0.00       2/8           void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> const&>(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int> const&) [155]
[37]     0.0    0.00    0.00       8         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_Node_allocator() [37]
-----------------------------------------------
                0.00    0.00       3/7           Graph::isConnected() [169]
                0.00    0.00       4/7           Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&) [171]
[38]     0.0    0.00    0.00       7         std::_Bit_reference::operator bool() const [38]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_append(unsigned long) [238]
                0.00    0.00       2/7           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::resize(unsigned long) [240]
                0.00    0.00       4/7           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [190]
[39]     0.0    0.00    0.00       7         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::size() const [39]
-----------------------------------------------
                0.00    0.00       2/7           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [156]
                0.00    0.00       2/7           std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [147]
                0.00    0.00       3/7           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [112]
[40]     0.0    0.00    0.00       7         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_end() [40]
-----------------------------------------------
                0.00    0.00       7/7           Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&) [171]
[41]     0.0    0.00    0.00       7         std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [41]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() const [44]
[42]     0.0    0.00    0.00       6         __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_ptr() const [42]
                0.00    0.00       6/6           __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_addr() const [43]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_ptr() const [42]
[43]     0.0    0.00    0.00       6         __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_addr() const [43]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node<std::pair<int, int> > const*) [50]
[44]     0.0    0.00    0.00       6         std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() const [44]
                0.00    0.00       6/6           __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_ptr() const [42]
-----------------------------------------------
                0.00    0.00       6/6           Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&) [171]
[45]     0.0    0.00    0.00       6         std::_List_iterator<int>::operator*() const [45]
                0.00    0.00       6/14          std::_List_node<int>::_M_valptr() [20]
-----------------------------------------------
                0.00    0.00       1/6           main [12]
                0.00    0.00       5/6           addRandomEdges(Graph&, int, unsigned long, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >&) [165]
[46]     0.0    0.00    0.00       6         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [46]
                0.00    0.00       6/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [48]
-----------------------------------------------
                0.00    0.00       1/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [156]
                0.00    0.00       1/6           std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [147]
                0.00    0.00       2/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [112]
                0.00    0.00       2/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::pair<int, int> const&) [111]
[47]     0.0    0.00    0.00       6         std::less<std::pair<int, int> >::operator()(std::pair<int, int> const&, std::pair<int, int> const&) const [47]
                0.00    0.00       6/6           bool std::operator< <int, int>(std::pair<int, int> const&, std::pair<int, int> const&) [53]
-----------------------------------------------
                0.00    0.00       6/6           std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [46]
[48]     0.0    0.00    0.00       6         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [48]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_begin() [51]
[49]     0.0    0.00    0.00       6         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_mbegin() const [49]
-----------------------------------------------
                0.00    0.00       1/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [156]
                0.00    0.00       2/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::pair<int, int> const&) [111]
                0.00    0.00       3/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node_base const*) [113]
[50]     0.0    0.00    0.00       6         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node<std::pair<int, int> > const*) [50]
                0.00    0.00       6/6           std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() const [44]
                0.00    0.00       6/9           std::_Identity<std::pair<int, int> >::operator()(std::pair<int, int> const&) const [35]
-----------------------------------------------
                0.00    0.00       1/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~_Rb_tree() [255]
                0.00    0.00       2/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [156]
                0.00    0.00       3/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [112]
[51]     0.0    0.00    0.00       6         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_begin() [51]
                0.00    0.00       6/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_mbegin() const [49]
-----------------------------------------------
                0.00    0.00       3/6           void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [203]
                0.00    0.00       3/6           std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [232]
[52]     0.0    0.00    0.00       6         std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&) [52]
-----------------------------------------------
                0.00    0.00       6/6           std::less<std::pair<int, int> >::operator()(std::pair<int, int> const&, std::pair<int, int> const&) const [47]
[53]     0.0    0.00    0.00       6         bool std::operator< <int, int>(std::pair<int, int> const&, std::pair<int, int> const&) [53]
-----------------------------------------------
                0.00    0.00       1/5           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::allocate(unsigned long, void const*) [175]
                0.00    0.00       4/5           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [65]
[54]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [54]
-----------------------------------------------
                0.00    0.00       2/5           std::pair<std::_Rb_tree_const_iterator<std::pair<int, int> >, bool>::pair<std::_Rb_tree_iterator<std::pair<int, int> >&, bool&, true>(std::_Rb_tree_iterator<std::pair<int, int> >&, bool&) [146]
                0.00    0.00       3/5           std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [101]
[55]     0.0    0.00    0.00       5         std::_Rb_tree_const_iterator<std::pair<int, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int, int> > const&) [55]
-----------------------------------------------
                0.00    0.00       5/5           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [112]
[56]     0.0    0.00    0.00       5         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::end() [56]
                0.00    0.00       5/14          std::_Rb_tree_iterator<std::pair<int, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [22]
-----------------------------------------------
                0.00    0.00       1/5           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [156]
                0.00    0.00       2/5           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int, int> >*) [253]
                0.00    0.00       2/5           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::pair<int, int> const&) [111]
[57]     0.0    0.00    0.00       5         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_left(std::_Rb_tree_node_base*) [57]
-----------------------------------------------
                0.00    0.00       2/5           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [156]
                0.00    0.00       3/5           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [112]
[58]     0.0    0.00    0.00       5         std::operator==(std::_Rb_tree_iterator<std::pair<int, int> > const&, std::_Rb_tree_iterator<std::pair<int, int> > const&) [58]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [76]
[59]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [59]
-----------------------------------------------
                0.00    0.00       4/4           void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [77]
[60]     0.0    0.00    0.00       4         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [60]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [78]
[61]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [61]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [66]
-----------------------------------------------
                0.00    0.00       4/4           void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [79]
[62]     0.0    0.00    0.00       4         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [62]
                0.00    0.00       4/22          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00       4/11          operator new(unsigned long, void*) [29]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() [70]
[63]     0.0    0.00    0.00       4         __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_ptr() [63]
                0.00    0.00       4/4           __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_addr() [64]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_ptr() [63]
[64]     0.0    0.00    0.00       4         __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_addr() [64]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [75]
[65]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [65]
                0.00    0.00       4/5           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [54]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [61]
[66]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [66]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size() const [68]
[67]     0.0    0.00    0.00       4         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [67]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_append(unsigned long) [238]
                0.00    0.00       2/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [190]
[68]     0.0    0.00    0.00       4         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size() const [68]
                0.00    0.00       4/4           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [67]
                0.00    0.00       4/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [80]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [137]
[69]     0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [69]
                0.00    0.00       4/15          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [17]
-----------------------------------------------
                0.00    0.00       2/4           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int, int> >*) [153]
                0.00    0.00       2/4           void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> const&>(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int> const&) [155]
[70]     0.0    0.00    0.00       4         std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() [70]
                0.00    0.00       4/4           __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_ptr() [63]
-----------------------------------------------
                0.00    0.00       4/4           Graph::DFSUtil(int, std::vector<bool, std::allocator<bool> >&) [171]
[71]     0.0    0.00    0.00       4         std::_List_iterator<int>::operator++() [71]
-----------------------------------------------
                0.00    0.00       4/4           std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [84]
[72]     0.0    0.00    0.00       4         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [72]
                0.00    0.00       4/4           std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [87]
-----------------------------------------------
                0.00    0.00       4/4           std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [84]
[73]     0.0    0.00    0.00       4         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [73]
-----------------------------------------------
                0.00    0.00       4/4           std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [84]
[74]     0.0    0.00    0.00       4         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [74]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [80]
[75]     0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [75]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [65]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [83]
[76]     0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [76]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [59]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [105]
[77]     0.0    0.00    0.00       4         void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [77]
                0.00    0.00       4/4           void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [60]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [81]
[78]     0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [78]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [61]
-----------------------------------------------
                0.00    0.00       4/4           std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [84]
[79]     0.0    0.00    0.00       4         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [79]
                0.00    0.00       4/22          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00       4/4           void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [62]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size() const [68]
[80]     0.0    0.00    0.00       4         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [80]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [75]
                0.00    0.00       4/4           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [88]
-----------------------------------------------
                0.00    0.00       4/4           std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [84]
[81]     0.0    0.00    0.00       4         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [81]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [78]
-----------------------------------------------
                0.00    0.00       4/4           void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [85]
[82]     0.0    0.00    0.00       4         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [82]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [105]
[83]     0.0    0.00    0.00       4         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [83]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [76]
-----------------------------------------------
                0.00    0.00       4/4           void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [85]
[84]     0.0    0.00    0.00       4         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [84]
                0.00    0.00       4/4           std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [81]
                0.00    0.00       4/8           std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [36]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [72]
                0.00    0.00       4/22          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00       4/14          std::_List_node<int>::_M_valptr() [20]
                0.00    0.00       4/4           void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [79]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [74]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [73]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [86]
[85]     0.0    0.00    0.00       4         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [85]
                0.00    0.00       4/22          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00       4/4           std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [84]
                0.00    0.00       4/4           std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [82]
-----------------------------------------------
                0.00    0.00       4/4           Graph::addEdge(int, int) [124]
[86]     0.0    0.00    0.00       4         std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [86]
